PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LuxurySpend,ZeroSpend,GroupSize,Alone,CabinDeck,CabinSide,CabinGroup,FamilySize
2234_03,Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,E,P,Group 1,7
2234_04,Mars,False,55 Cancri e,20.0,False,552.0,8.0,1348.0,5.0,0.0,False,1913.0,False,7,False,E,P,Group 1,7
2234_05,Mars,False,TRAPPIST-1e,31.0,False,21.0,0.0,1031.0,0.0,0.0,False,1052.0,False,7,False,D,P,Group 1,7
2234_06,Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,F,P,Group 2,7
2234_07,Mars,False,TRAPPIST-1e,24.0,False,2538.0,0.0,61.0,0.0,0.0,False,2599.0,False,7,False,F,P,Group 2,7
2235_01,Earth,False,TRAPPIST-1e,27.0,False,203.0,539.0,0.0,0.0,0.0,False,742.0,False,1,True,F,P,Group 2,10
2237_01,Europa,False,55 Cancri e,28.0,False,0.0,162.0,741.0,3733.0,99.0,True,4735.0,False,2,False,C,S,Group 1,3
2237_02,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,S,Group 1,3
2238_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,A,S,Group 1,4
2239_01,Earth,False,PSO J318.5-22,26.0,False,93.0,0.0,469.0,0.0,0.0,True,562.0,False,1,True,F,S,Group 2,2
2241_01,Earth,False,TRAPPIST-1e,27.0,False,485.0,1109.0,921.0,0.0,1.0,False,2516.0,False,1,True,F,P,Group 2,7
2243_01,Earth,False,TRAPPIST-1e,22.0,False,38.0,483.0,80.0,47.0,121.0,True,769.0,False,1,True,G,P,Group 2,2
2251_01,Europa,False,55 Cancri e,62.0,False,320.0,1179.0,756.0,4996.0,85.0,False,7336.0,False,2,False,A,S,Group 1,3
2251_02,Europa,False,TRAPPIST-1e,58.0,False,2.0,1.0,14.0,2.0,1153.0,False,1172.0,False,2,False,A,S,Group 1,3
2252_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,1368.0,0.0,0.0,960.0,False,2328.0,False,1,True,G,P,Group 2,12
2253_01,Earth,False,TRAPPIST-1e,54.0,False,701.0,32.0,171.0,8.0,0.0,False,912.0,False,1,True,G,S,Group 2,4
2254_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,10.0,0.0,702.0,1.0,False,713.0,False,1,True,F,P,Group 2,4
2255_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,P,Group 1,2
2255_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,P,Group 1,2
2256_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 2,7
2257_01,Europa,False,TRAPPIST-1e,27.0,True,0.0,3341.0,0.0,80.0,654.0,True,4075.0,False,2,False,C,P,Group 1,6
2257_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,B,P,Group 1,6
2258_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,7
2261_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,885.0,0.0,0.0,True,885.0,False,1,True,F,S,Group 2,4
2262_01,Earth,False,55 Cancri e,43.0,False,485.0,4.0,136.0,48.0,0.0,False,673.0,False,1,True,G,P,Group 2,3
2263_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,32.0,772.0,0.0,False,804.0,False,1,True,F,P,Group 2,7
2264_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,13.0,0.0,868.0,True,881.0,False,1,True,F,S,Group 2,3
2266_01,Mars,False,TRAPPIST-1e,30.0,False,616.0,0.0,185.0,210.0,475.0,False,1486.0,False,1,True,F,P,Group 2,3
2267_01,Mars,False,TRAPPIST-1e,43.0,False,2318.0,0.0,647.0,81.0,0.0,True,3046.0,False,1,True,E,S,Group 1,10
2268_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 2,4
2269_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 2,1
2270_01,Mars,False,TRAPPIST-1e,46.0,False,171.0,0.0,1257.0,5.0,0.0,True,1433.0,False,1,True,F,P,Group 2,12
2272_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 2,9
2272_02,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 2,9
2272_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,G,P,Group 2,9
2273_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,778.0,False,788.0,False,1,True,E,S,Group 1,12
2274_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,P,Group 1,4
2274_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,C,P,Group 1,4
2275_01,Mars,False,PSO J318.5-22,36.0,False,241.0,0.0,670.0,0.0,0.0,False,911.0,False,1,True,F,P,Group 2,4
2277_01,Earth,False,TRAPPIST-1e,19.0,False,26.0,313.0,470.0,0.0,0.0,False,809.0,False,1,True,G,S,Group 2,3
2278_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,C,P,Group 1,3
2279_01,Europa,False,55 Cancri e,47.0,False,0.0,140.0,0.0,85.0,3970.0,False,4195.0,False,1,True,B,S,Group 1,1
2280_01,Europa,False,TRAPPIST-1e,18.0,False,20.0,1064.0,0.0,0.0,11643.0,False,12727.0,False,1,True,B,S,Group 1,3
2281_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,E,P,Group 1,9
2282_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,544.0,1.0,0.0,378.0,False,923.0,False,1,True,F,P,Group 2,3
2284_01,Mars,False,TRAPPIST-1e,18.0,False,262.0,302.0,1127.0,4225.0,0.0,False,5916.0,False,1,True,F,P,Group 2,5
2287_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,1.0,0.0,219.0,0.0,False,220.0,False,1,True,F,P,Group 2,5
2288_01,Earth,False,TRAPPIST-1e,22.0,False,12.0,746.0,802.0,58.0,0.0,False,1618.0,False,1,True,E,S,Group 1,5
2289_01,Mars,False,TRAPPIST-1e,37.0,False,20.0,0.0,2559.0,20.0,0.0,True,2599.0,False,1,True,F,P,Group 2,4
2291_01,Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,3,False,G,S,Group 2,12
2291_02,Earth,False,TRAPPIST-1e,36.0,False,3.0,0.0,435.0,8.0,277.0,False,723.0,False,3,False,G,S,Group 2,12
2291_03,Earth,False,55 Cancri e,46.0,False,426.0,37.0,0.0,0.0,568.0,False,1031.0,False,3,False,F,S,Group 2,12
2295_01,Earth,False,TRAPPIST-1e,75.0,False,0.0,0.0,1224.0,0.0,1769.0,False,2993.0,False,2,False,F,P,Group 2,5
2295_02,Earth,False,TRAPPIST-1e,37.0,False,0.0,8.0,70.0,360.0,258.0,False,696.0,False,2,False,F,P,Group 2,5
2296_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,4
2298_01,Earth,False,PSO J318.5-22,33.0,False,270.0,412.0,1.0,0.0,5.0,False,688.0,False,1,True,F,P,Group 2,3
2299_01,Mars,False,TRAPPIST-1e,35.0,False,174.0,0.0,381.0,0.0,62.0,False,617.0,False,1,True,F,S,Group 2,8
2300_01,Europa,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,8195.0,False,8195.0,False,2,False,C,P,Group 1,4
2300_02,Europa,False,55 Cancri e,34.0,False,0.0,22.0,0.0,3028.0,3768.0,False,6818.0,False,2,False,C,P,Group 1,4
2301_01,Earth,False,TRAPPIST-1e,23.0,False,1010.0,0.0,33.0,10.0,0.0,True,1053.0,False,3,False,F,S,Group 2,3
2301_02,Earth,False,55 Cancri e,37.0,False,1508.0,0.0,0.0,1.0,0.0,False,1509.0,False,3,False,G,S,Group 2,3
2301_03,Earth,False,55 Cancri e,24.0,False,1367.0,0.0,1.0,0.0,0.0,False,1368.0,False,3,False,F,S,Group 2,3
2302_01,Europa,False,TRAPPIST-1e,54.0,True,0.0,3381.0,0.0,4463.0,34.0,False,7878.0,False,1,True,A,P,Group 1,10
2303_01,Mars,False,55 Cancri e,52.0,False,1377.0,0.0,32.0,22.0,0.0,True,1431.0,False,1,True,F,P,Group 2,4
2305_01,Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,S,Group 2,1
2306_01,Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,6,False,C,P,Group 1,6
2306_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,6,False,C,P,Group 1,6
2306_03,Europa,False,TRAPPIST-1e,22.0,False,0.0,297.0,3.0,676.0,2924.0,False,3900.0,False,6,False,C,P,Group 1,6
2306_04,Europa,False,55 Cancri e,27.0,False,0.0,12077.0,0.0,75.0,0.0,True,12152.0,False,6,False,C,P,Group 1,6
2306_05,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,6,False,C,P,Group 1,6
2306_06,Europa,False,55 Cancri e,47.0,False,1320.0,428.0,4.0,24.0,0.0,False,1776.0,False,6,False,C,P,Group 1,6
2308_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,D,S,Group 1,4
2308_02,Europa,False,55 Cancri e,49.0,False,9.0,2426.0,95.0,1249.0,168.0,False,3947.0,False,4,False,D,S,Group 1,4
2308_03,Europa,False,TRAPPIST-1e,33.0,False,0.0,2012.0,1.0,9124.0,4.0,False,11141.0,False,4,False,D,S,Group 1,4
2308_04,Europa,False,TRAPPIST-1e,67.0,False,0.0,4715.0,0.0,599.0,6.0,True,5320.0,False,4,False,D,S,Group 1,4
2309_01,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 2,6
2310_01,Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,D,P,Group 1,5
2310_02,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,D,P,Group 1,5
2310_03,Europa,False,TRAPPIST-1e,59.0,False,0.0,2210.0,0.0,4085.0,11.0,False,6306.0,False,4,False,D,P,Group 1,5
2310_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,D,P,Group 1,5
2311_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,763.0,1.0,66.0,84.0,False,914.0,False,1,True,G,P,Group 2,1
2312_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,S,Group 2,6
2313_01,Mars,False,TRAPPIST-1e,29.0,False,1365.0,0.0,791.0,210.0,0.0,False,2366.0,False,1,True,F,P,Group 2,7
2314_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,S,Group 2,4
2315_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,B,P,Group 1,3
2316_01,Earth,True,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 2,3
2317_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,454.0,0.0,454.0,0.0,False,908.0,False,1,True,G,S,Group 2,10
2318_01,Earth,False,TRAPPIST-1e,18.0,False,128.0,37.0,626.0,0.0,5.0,False,796.0,False,1,True,F,P,Group 2,4
2319_01,Earth,True,PSO J318.5-22,57.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 2,5
2320_01,Earth,False,55 Cancri e,25.0,False,0.0,760.0,0.0,21.0,23.0,False,804.0,False,1,True,F,S,Group 2,3
2321_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 2,2
2325_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,S,Group 2,7
2327_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,4106.0,388.0,892.0,2.0,True,5388.0,False,1,True,B,P,Group 1,3
2329_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 2,2
2332_01,Earth,False,TRAPPIST-1e,21.0,False,556.0,0.0,20.0,1589.0,0.0,False,2165.0,False,1,True,F,S,Group 2,5
2333_01,Mars,False,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,E,P,Group 1,5
2336_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,A,S,Group 1,4
2336_02,Europa,False,TRAPPIST-1e,44.0,True,1409.0,910.0,17.0,1452.0,3782.0,False,7570.0,False,2,False,A,S,Group 1,4
2338_01,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,P,Group 2,15
2338_02,Earth,False,TRAPPIST-1e,26.0,False,14.0,0.0,0.0,857.0,0.0,False,871.0,False,2,False,F,P,Group 2,15
2339_01,Mars,False,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,False,1347.0,False,1,True,F,P,Group 2,4
2340_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,648.0,0.0,0.0,False,648.0,False,1,True,F,S,Group 2,2
2341_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,785.0,0.0,0.0,0.0,True,785.0,False,1,True,F,S,Group 2,2
2345_01,Earth,True,PSO J318.5-22,53.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,S,Group 2,8
2347_01,Earth,False,55 Cancri e,28.0,False,613.0,22.0,0.0,0.0,0.0,False,635.0,False,7,False,F,P,Group 2,8
2347_02,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,P,Group 2,8
2347_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,P,Group 2,8
2347_04,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,P,Group 2,8
2347_05,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,P,Group 2,8
2347_06,Earth,False,55 Cancri e,31.0,False,1.0,0.0,2.0,605.0,0.0,False,608.0,False,7,False,G,P,Group 2,8
2347_07,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,P,Group 2,8
2348_01,Europa,False,55 Cancri e,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,False,3958.0,False,1,True,D,S,Group 1,8
2349_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,722.0,0.0,0.0,185.0,False,907.0,False,1,True,G,S,Group 2,3
2353_01,Earth,False,TRAPPIST-1e,30.0,False,27.0,5412.0,86.0,0.0,0.0,True,5525.0,False,2,False,G,S,Group 2,2
2353_02,Earth,False,55 Cancri e,13.0,False,880.0,0.0,0.0,0.0,0.0,False,880.0,False,2,False,F,S,Group 2,2
2356_01,Mars,False,TRAPPIST-1e,45.0,True,773.0,82.0,0.0,6.0,0.0,False,861.0,False,3,False,D,S,Group 1,3
2356_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,D,S,Group 1,3
2356_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,D,S,Group 1,3
2357_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,409.0,994.0,215.0,0.0,False,1618.0,False,1,True,E,P,Group 1,8
2360_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,4
2361_01,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2,False,G,P,Group 2,11
2361_02,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,792.0,0.0,0.0,True,792.0,False,2,False,F,P,Group 2,11
2363_01,Europa,False,TRAPPIST-1e,28.0,False,2416.0,8926.0,41.0,1.0,462.0,True,11846.0,False,1,True,C,S,Group 1,3
2364_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,True,907.0,False,1,True,G,P,Group 2,5
2365_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,D,P,Group 1,3
2366_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,F,P,Group 2,6
2367_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1.0,644.0,0.0,False,645.0,False,1,True,F,P,Group 2,3
2368_01,Mars,False,TRAPPIST-1e,22.0,False,579.0,0.0,267.0,0.0,108.0,False,954.0,False,1,True,E,P,Group 1,7
2369_01,Earth,False,TRAPPIST-1e,30.0,False,3.0,0.0,880.0,0.0,40.0,False,923.0,False,1,True,F,P,Group 2,3
2373_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,4756.0,0.0,7818.0,96.0,False,12670.0,False,1,True,D,S,Group 1,3
2374_01,Mars,False,TRAPPIST-1e,20.0,False,464.0,0.0,1432.0,0.0,0.0,True,1896.0,False,1,True,E,S,Group 1,1
2375_01,Earth,False,55 Cancri e,22.0,False,0.0,0.0,659.0,94.0,0.0,True,753.0,False,1,True,G,P,Group 2,2
2376_01,Earth,False,55 Cancri e,22.0,False,0.0,30.0,0.0,0.0,673.0,False,703.0,False,1,True,F,S,Group 2,3
2377_01,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,C,P,Group 1,2
2379_01,Earth,False,TRAPPIST-1e,35.0,False,194.0,0.0,678.0,0.0,0.0,False,872.0,False,1,True,F,P,Group 2,4
2382_01,Earth,False,55 Cancri e,41.0,False,0.0,33.0,0.0,1324.0,0.0,False,1357.0,False,1,True,F,P,Group 2,1
2384_01,Earth,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,S,Group 2,10
2384_02,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,S,Group 2,10
2384_03,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,S,Group 2,10
2384_04,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,S,Group 2,10
2384_05,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,S,Group 2,10
2384_06,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,7,False,G,S,Group 2,10
2384_07,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,7,False,G,S,Group 2,10
2385_01,Mars,False,TRAPPIST-1e,23.0,False,1773.0,0.0,78.0,0.0,3.0,False,1854.0,False,1,True,F,S,Group 2,3
2387_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,400.0,0.0,690.0,490.0,True,1580.0,False,1,True,E,P,Group 1,4
2389_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,46.0,0.0,676.0,0.0,False,722.0,False,1,True,G,S,Group 2,7
2390_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,59.0,4120.0,False,4179.0,False,1,True,G,P,Group 2,2
2391_01,Earth,False,TRAPPIST-1e,20.0,False,768.0,19.0,0.0,1.0,0.0,False,788.0,False,1,True,E,P,Group 1,5
2392_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,2
2395_01,Earth,False,TRAPPIST-1e,49.0,False,712.0,1.0,0.0,0.0,0.0,False,713.0,False,1,True,G,P,Group 2,8
2396_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,False,1625.0,False,2,False,E,S,Group 1,9
2396_02,Earth,False,TRAPPIST-1e,30.0,False,854.0,0.0,30.0,0.0,0.0,False,884.0,False,2,False,G,S,Group 2,9
2397_01,Earth,False,55 Cancri e,36.0,False,0.0,810.0,0.0,0.0,0.0,False,810.0,False,1,True,G,S,Group 2,3
2398_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,780.0,44.0,0.0,5.0,False,829.0,False,1,True,F,P,Group 2,6
2399_01,Mars,False,TRAPPIST-1e,25.0,True,854.0,0.0,319.0,0.0,0.0,False,1173.0,False,1,True,E,S,Group 1,4
2401_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,3
2402_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 2,7
2403_01,Earth,False,TRAPPIST-1e,25.0,False,7.0,0.0,0.0,877.0,0.0,False,884.0,False,1,True,G,S,Group 2,1
2404_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,544.0,7.0,2650.0,1561.0,False,4762.0,False,4,False,C,S,Group 1,5
2404_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,C,S,Group 1,5
2404_03,Europa,False,55 Cancri e,36.0,False,828.0,5553.0,130.0,47.0,1171.0,True,7729.0,False,4,False,C,S,Group 1,5
2404_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,4,False,C,S,Group 1,5
2406_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,S,Group 2,3
2409_01,Earth,False,55 Cancri e,22.0,False,292.0,395.0,0.0,0.0,3.0,False,690.0,False,2,False,F,P,Group 2,5
2409_02,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,G,P,Group 2,5
2410_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,2
2411_01,Earth,False,TRAPPIST-1e,29.0,False,19.0,2115.0,17.0,0.0,0.0,True,2151.0,False,1,True,F,P,Group 2,3
2412_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,4
2413_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,S,Group 2,5
2414_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1829.0,2.0,3133.0,2447.0,False,7411.0,False,1,True,T,P,Group 1,3
2416_01,Earth,False,TRAPPIST-1e,43.0,False,9.0,0.0,1079.0,0.0,729.0,False,1817.0,False,1,True,G,S,Group 2,6
2417_01,Earth,False,TRAPPIST-1e,32.0,False,11.0,31.0,0.0,836.0,9.0,False,887.0,False,1,True,G,P,Group 2,3
2419_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,G,P,Group 2,6
2421_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,E,P,Group 1,4
2423_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1,True,G,P,Group 2,5
2424_01,Earth,False,TRAPPIST-1e,34.0,False,34.0,223.0,1559.0,0.0,0.0,True,1816.0,False,1,True,G,S,Group 2,5
2426_01,Mars,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 2,4
2426_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,2,False,F,S,Group 2,4
2427_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,B,S,Group 1,4
2429_01,Earth,False,TRAPPIST-1e,17.0,False,112.0,56.0,332.0,0.0,606.0,False,1106.0,False,1,True,F,P,Group 2,9
2431_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,2.0,0.0,566.0,208.0,False,776.0,False,1,True,F,P,Group 2,3
2432_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,79.0,0.0,0.0,False,79.0,False,1,True,F,P,Group 2,6
2433_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,C,P,Group 1,6
2435_01,Earth,False,TRAPPIST-1e,33.0,False,4.0,0.0,28.0,0.0,2757.0,False,2789.0,False,1,True,F,S,Group 2,2
2436_01,Earth,False,TRAPPIST-1e,21.0,False,759.0,0.0,0.0,0.0,40.0,False,799.0,False,1,True,F,P,Group 2,5
2438_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 2,1
2439_01,Earth,False,TRAPPIST-1e,24.0,False,227.0,537.0,13.0,0.0,0.0,True,777.0,False,1,True,F,P,Group 2,9
2441_01,Earth,False,55 Cancri e,17.0,False,0.0,11.0,493.0,0.0,372.0,False,876.0,False,1,True,F,S,Group 2,3
2442_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,1,True,F,P,Group 2,4
2443_01,Earth,False,TRAPPIST-1e,31.0,False,1458.0,421.0,76.0,0.0,0.0,False,1955.0,False,1,True,D,P,Group 1,1
2444_01,Earth,False,55 Cancri e,43.0,False,6.0,236.0,3.0,448.0,54.0,False,747.0,False,1,True,F,P,Group 2,9
2445_01,Earth,False,TRAPPIST-1e,43.0,False,602.0,3.0,27.0,89.0,69.0,False,790.0,False,1,True,E,S,Group 1,6
2446_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,661.0,0.0,94.0,True,755.0,False,1,True,F,P,Group 2,7
2449_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,True,3,False,F,P,Group 2,6
2449_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,True,3,False,E,P,Group 1,6
